id	name	state	lat	lon	ele	nfiles	nonpublic	recentfile	display	col
7436	Schoenwald/Schwarzwald (LUBW)	Baden-Wuerttemberg	48.1004	8.1973	1025	0	6	FALSE	rdwd::metaInfo(id=7436)<br>name: Schoenwald/Schwarzwald (LUBW)<br>state: Baden-Wuerttemberg<br>lat: 48.1004<br>lon:  8.1973<br>ele: 1025<br>n public files:  0<br>nonpublic:  6<br>recentfile: FALSE	red
5953	Schoenwalde	Brandenburg	52.6008	13.1397	33	3	3	FALSE	rdwd::metaInfo(id=5953)<br>name: Schoenwalde<br>state: Brandenburg<br>lat: 52.6008<br>lon: 13.1397<br>ele:   33<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4551	Schoenwalde, Kreis Dahme-Spremberg	Brandenburg	51.9856	13.7754	53	3	3	FALSE	rdwd::metaInfo(id=4551)<br>name: Schoenwalde, Kreis Dahme-Spremberg<br>state: Brandenburg<br>lat: 51.9856<br>lon: 13.7754<br>ele:   53<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
5952	Schoenwalde/Holstein-Langenhagen	Schleswig-Holstein	54.22	10.7775	105	4	2	TRUE	rdwd::metaInfo(id=5952)<br>name: Schoenwalde/Holstein-Langenhagen<br>state: Schleswig-Holstein<br>lat: 54.2200<br>lon: 10.7775<br>ele:  105<br>n public files:  4<br>nonpublic:  2<br>recentfile: TRUE	blue
721	Schoenwoelkau-Brinnis	Sachsen	51.5168	12.4356	101	13	2	TRUE	rdwd::metaInfo(id=721)<br>name: Schoenwoelkau-Brinnis<br>state: Sachsen<br>lat: 51.5168<br>lon: 12.4356<br>ele:  101<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
4552	Schoeppenstedt-Gross Rode	Niedersachsen	52.193	10.782	290	3	3	FALSE	rdwd::metaInfo(id=4552)<br>name: Schoeppenstedt-Gross Rode<br>state: Niedersachsen<br>lat: 52.1930<br>lon: 10.7820<br>ele:  290<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4553	Schoeppingen	Nordrhein-Westfalen	52.0917	7.2431	100	3	3	FALSE	rdwd::metaInfo(id=4553)<br>name: Schoeppingen<br>state: Nordrhein-Westfalen<br>lat: 52.0917<br>lon:  7.2431<br>ele:  100<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4554	Schollbrunn	Bayern	49.8387	9.4621	408	6	0	TRUE	rdwd::metaInfo(id=4554)<br>name: Schollbrunn<br>state: Bayern<br>lat: 49.8387<br>lon:  9.4621<br>ele:  408<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4555	Schollene	Sachsen-Anhalt	52.663	12.1812	29	13	2	TRUE	rdwd::metaInfo(id=4555)<br>name: Schollene<br>state: Sachsen-Anhalt<br>lat: 52.6630<br>lon: 12.1812<br>ele:   29<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
4556	Schonach	Baden-Wuerttemberg	48.1402	8.1991	904	0	30	FALSE	rdwd::metaInfo(id=4556)<br>name: Schonach<br>state: Baden-Wuerttemberg<br>lat: 48.1402<br>lon:  8.1991<br>ele:  904<br>n public files:  0<br>nonpublic: 30<br>recentfile: FALSE	red
6347	Schonungen-Mainberg	Bayern	50.0579	10.2972	304	51	11	TRUE	rdwd::metaInfo(id=6347)<br>name: Schonungen-Mainberg<br>state: Bayern<br>lat: 50.0579<br>lon: 10.2972<br>ele:  304<br>n public files: 51<br>nonpublic: 11<br>recentfile: TRUE	blue
5141	Schonungen-Reichmannshausen	Bayern	50.1226	10.3808	348	6	0	TRUE	rdwd::metaInfo(id=5141)<br>name: Schonungen-Reichmannshausen<br>state: Bayern<br>lat: 50.1226<br>lon: 10.3808<br>ele:  348<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4557	Schopfheim-Eichen	Baden-Wuerttemberg	47.6463	7.8439	400	18	12	TRUE	rdwd::metaInfo(id=4557)<br>name: Schopfheim-Eichen<br>state: Baden-Wuerttemberg<br>lat: 47.6463<br>lon:  7.8439<br>ele:  400<br>n public files: 18<br>nonpublic: 12<br>recentfile: TRUE	blue
4620	Schopfheim-Schweigmatt	Baden-Wuerttemberg	47.6816	7.8816	723	4	4	FALSE	rdwd::metaInfo(id=4620)<br>name: Schopfheim-Schweigmatt<br>state: Baden-Wuerttemberg<br>lat: 47.6816<br>lon:  7.8816<br>ele:  723<br>n public files:  4<br>nonpublic:  4<br>recentfile: FALSE	red
4558	Schopfheim (Hebelstr.)	Baden-Wuerttemberg	47.65	7.8333	376	3	3	FALSE	rdwd::metaInfo(id=4558)<br>name: Schopfheim (Hebelstr.)<br>state: Baden-Wuerttemberg<br>lat: 47.6500<br>lon:  7.8333<br>ele:  376<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
1810	Schorfheide-Gross Schoenebeck	Brandenburg	52.9094	13.5371	56	13	2	TRUE	rdwd::metaInfo(id=1810)<br>name: Schorfheide-Gross Schoenebeck<br>state: Brandenburg<br>lat: 52.9094<br>lon: 13.5371<br>ele:   56<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
4559	Schorndorf-Knoebling	Bayern	49.1644	12.6175	398	50	11	TRUE	rdwd::metaInfo(id=4559)<br>name: Schorndorf-Knoebling<br>state: Bayern<br>lat: 49.1644<br>lon: 12.6175<br>ele:  398<br>n public files: 50<br>nonpublic: 11<br>recentfile: TRUE	blue
4560	Schotten	Hessen	50.4925	9.1226	265	50	12	TRUE	rdwd::metaInfo(id=4560)<br>name: Schotten<br>state: Hessen<br>lat: 50.4925<br>lon:  9.1226<br>ele:  265<br>n public files: 50<br>nonpublic: 12<br>recentfile: TRUE	blue
4562	Schotten-Breungeshain	Hessen	50.5167	9.2167	565	3	3	FALSE	rdwd::metaInfo(id=4562)<br>name: Schotten-Breungeshain<br>state: Hessen<br>lat: 50.5167<br>lon:  9.2167<br>ele:  565<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4561	Schotten-Breungeshain ( Jugendherberge)	Hessen	50.5172	9.2233	702	3	3	FALSE	rdwd::metaInfo(id=4561)<br>name: Schotten-Breungeshain ( Jugendherberge)<br>state: Hessen<br>lat: 50.5172<br>lon:  9.2233<br>ele:  702<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4563	Schramberg	Baden-Wuerttemberg	48.2167	8.3833	502	4	4	FALSE	rdwd::metaInfo(id=4563)<br>name: Schramberg<br>state: Baden-Wuerttemberg<br>lat: 48.2167<br>lon:  8.3833<br>ele:  502<br>n public files:  4<br>nonpublic:  4<br>recentfile: FALSE	red
4564	Schraplau	Sachsen-Anhalt	51.4343	11.6685	135	3	3	FALSE	rdwd::metaInfo(id=4564)<br>name: Schraplau<br>state: Sachsen-Anhalt<br>lat: 51.4343<br>lon: 11.6685<br>ele:  135<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4565	Schrecksbach-Holzburg	Hessen	50.8333	9.25	264	3	3	FALSE	rdwd::metaInfo(id=4565)<br>name: Schrecksbach-Holzburg<br>state: Hessen<br>lat: 50.8333<br>lon:  9.2500<br>ele:  264<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4566	Schrepkow	Brandenburg	52.9738	12.1115	46	5	7	FALSE	rdwd::metaInfo(id=4566)<br>name: Schrepkow<br>state: Brandenburg<br>lat: 52.9738<br>lon: 12.1115<br>ele:   46<br>n public files:  5<br>nonpublic:  7<br>recentfile: FALSE	red
4567	Schrobenhausen	Bayern	48.5539	11.2846	415	13	2	TRUE	rdwd::metaInfo(id=4567)<br>name: Schrobenhausen<br>state: Bayern<br>lat: 48.5539<br>lon: 11.2846<br>ele:  415<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
4568	Schrozberg	Baden-Wuerttemberg	49.345	9.981	455	3	3	FALSE	rdwd::metaInfo(id=4568)<br>name: Schrozberg<br>state: Baden-Wuerttemberg<br>lat: 49.3450<br>lon:  9.9810<br>ele:  455<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4569	Schrozberg-Spielbach	Baden-Wuerttemberg	49.3833	10.0667	456	3	3	FALSE	rdwd::metaInfo(id=4569)<br>name: Schrozberg-Spielbach<br>state: Baden-Wuerttemberg<br>lat: 49.3833<br>lon: 10.0667<br>ele:  456<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4570	Schuettorf	Niedersachsen	52.3167	7.2333	31	3	3	FALSE	rdwd::metaInfo(id=4570)<br>name: Schuettorf<br>state: Niedersachsen<br>lat: 52.3167<br>lon:  7.2333<br>ele:   31<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4571	Schulenberg	Niedersachsen	51.8369	10.4312	504	16	16	FALSE	rdwd::metaInfo(id=4571)<br>name: Schulenberg<br>state: Niedersachsen<br>lat: 51.8369<br>lon: 10.4312<br>ele:  504<br>n public files: 16<br>nonpublic: 16<br>recentfile: FALSE	red
4572	Schussenried, Bad-Olzreute	Baden-Wuerttemberg	48.0111	9.6857	586	7	1	TRUE	rdwd::metaInfo(id=4572)<br>name: Schussenried, Bad-Olzreute<br>state: Baden-Wuerttemberg<br>lat: 48.0111<br>lon:  9.6857<br>ele:  586<br>n public files:  7<br>nonpublic:  1<br>recentfile: TRUE	blue
4573	Schuttertal	Baden-Wuerttemberg	48.2693	7.9533	255	3	3	FALSE	rdwd::metaInfo(id=4573)<br>name: Schuttertal<br>state: Baden-Wuerttemberg<br>lat: 48.2693<br>lon:  7.9533<br>ele:  255<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4574	Schuttertal-Schweighausen	Baden-Wuerttemberg	48.2188	7.9597	398	3	3	FALSE	rdwd::metaInfo(id=4574)<br>name: Schuttertal-Schweighausen<br>state: Baden-Wuerttemberg<br>lat: 48.2188<br>lon:  7.9597<br>ele:  398<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4575	Schwaan	Mecklenburg-Vorpommern	53.9434	12.1217	18	6	0	TRUE	rdwd::metaInfo(id=4575)<br>name: Schwaan<br>state: Mecklenburg-Vorpommern<br>lat: 53.9434<br>lon: 12.1217<br>ele:   18<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4577	Schwabach	Bayern	49.3264	11.0118	343	6	0	TRUE	rdwd::metaInfo(id=4577)<br>name: Schwabach<br>state: Bayern<br>lat: 49.3264<br>lon: 11.0118<br>ele:  343<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4576	Schwabach (A)	Bayern	49.3261	11.012	343	15	15	FALSE	rdwd::metaInfo(id=4576)<br>name: Schwabach (A)<br>state: Bayern<br>lat: 49.3261<br>lon: 11.0120<br>ele:  343<br>n public files: 15<br>nonpublic: 15<br>recentfile: FALSE	red
4578	Schwabbruck	Bayern	47.8249	10.8362	730	3	3	FALSE	rdwd::metaInfo(id=4578)<br>name: Schwabbruck<br>state: Bayern<br>lat: 47.8249<br>lon: 10.8362<br>ele:  730<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4579	Schwabmuenchen	Bayern	48.2008	10.7293	538	5	7	TRUE	rdwd::metaInfo(id=4579)<br>name: Schwabmuenchen<br>state: Bayern<br>lat: 48.2008<br>lon: 10.7293<br>ele:  538<br>n public files:  5<br>nonpublic:  7<br>recentfile: TRUE	blue
4580	Schwabstedt	Schleswig-Holstein	54.4	9.1833	4	3	3	FALSE	rdwd::metaInfo(id=4580)<br>name: Schwabstedt<br>state: Schleswig-Holstein<br>lat: 54.4000<br>lon:  9.1833<br>ele:    4<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4581	Schwaebisch Gmuend-Strassdorf	Baden-Wuerttemberg	48.7768	9.8025	415	15	15	FALSE	rdwd::metaInfo(id=4581)<br>name: Schwaebisch Gmuend-Strassdorf<br>state: Baden-Wuerttemberg<br>lat: 48.7768<br>lon:  9.8025<br>ele:  415<br>n public files: 15<br>nonpublic: 15<br>recentfile: FALSE	red
6262	Schwaebisch Gmuend-Weiler	Baden-Wuerttemberg	48.7695	9.8737	413	46	11	TRUE	rdwd::metaInfo(id=6262)<br>name: Schwaebisch Gmuend-Weiler<br>state: Baden-Wuerttemberg<br>lat: 48.7695<br>lon:  9.8737<br>ele:  413<br>n public files: 46<br>nonpublic: 11<br>recentfile: TRUE	blue
4583	Schwaebisch Gmuend (Wind)	Baden-Wuerttemberg	48.7868	9.7456	300	2	2	FALSE	rdwd::metaInfo(id=4583)<br>name: Schwaebisch Gmuend (Wind)<br>state: Baden-Wuerttemberg<br>lat: 48.7868<br>lon:  9.7456<br>ele:  300<br>n public files:  2<br>nonpublic:  2<br>recentfile: FALSE	red
4582	Schwaebisch Hall-Bibersfeld	Baden-Wuerttemberg	49.0823	9.6892	358	22	16	TRUE	rdwd::metaInfo(id=4582)<br>name: Schwaebisch Hall-Bibersfeld<br>state: Baden-Wuerttemberg<br>lat: 49.0823<br>lon:  9.6892<br>ele:  358<br>n public files: 22<br>nonpublic: 16<br>recentfile: TRUE	blue
7237	Schwaebisch Hall-Wielandsweiler	Baden-Wuerttemberg	49.0537	9.6245	380	0	6	FALSE	rdwd::metaInfo(id=7237)<br>name: Schwaebisch Hall-Wielandsweiler<br>state: Baden-Wuerttemberg<br>lat: 49.0537<br>lon:  9.6245<br>ele:  380<br>n public files:  0<br>nonpublic:  6<br>recentfile: FALSE	red
13673	Schwaebisch Hall (Adolf-Wuerth-Airport)	Baden-Wuerttemberg	49.1201	9.7808	393	2	4	FALSE	rdwd::metaInfo(id=13673)<br>name: Schwaebisch Hall (Adolf-Wuerth-Airport)<br>state: Baden-Wuerttemberg<br>lat: 49.1201<br>lon:  9.7808<br>ele:  393<br>n public files:  2<br>nonpublic:  4<br>recentfile: FALSE	red
4584	Schwaigermoos	Bayern	48.3667	11.8	444	16	16	FALSE	rdwd::metaInfo(id=4584)<br>name: Schwaigermoos<br>state: Bayern<br>lat: 48.3667<br>lon: 11.8000<br>ele:  444<br>n public files: 16<br>nonpublic: 16<br>recentfile: FALSE	red
4585	Schwaigern-Stetten am Heuchelberg	Baden-Wuerttemberg	49.1287	9.0049	197	7	1	TRUE	rdwd::metaInfo(id=4585)<br>name: Schwaigern-Stetten am Heuchelberg<br>state: Baden-Wuerttemberg<br>lat: 49.1287<br>lon:  9.0049<br>ele:  197<br>n public files:  7<br>nonpublic:  1<br>recentfile: TRUE	blue
4586	Schwalbach, Bad	Hessen	50.1394	8.0627	320	16	16	FALSE	rdwd::metaInfo(id=4586)<br>name: Schwalbach, Bad<br>state: Hessen<br>lat: 50.1394<br>lon:  8.0627<br>ele:  320<br>n public files: 16<br>nonpublic: 16<br>recentfile: FALSE	red
4587	Schwalbach, Bad-Langenseifen	Hessen	50.1219	8.0363	480	6	0	TRUE	rdwd::metaInfo(id=4587)<br>name: Schwalbach, Bad-Langenseifen<br>state: Hessen<br>lat: 50.1219<br>lon:  8.0363<br>ele:  480<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4588	Schwallungen	Thueringen	50.6913	10.3507	260	3	3	FALSE	rdwd::metaInfo(id=4588)<br>name: Schwallungen<br>state: Thueringen<br>lat: 50.6913<br>lon: 10.3507<br>ele:  260<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4589	Schwalmstadt-Ascherode	Hessen	50.9033	9.2129	225	6	0	TRUE	rdwd::metaInfo(id=4589)<br>name: Schwalmstadt-Ascherode<br>state: Hessen<br>lat: 50.9033<br>lon:  9.2129<br>ele:  225<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4590	Schwalmtal-Brauerschwend	Hessen	50.7	9.3333	325	3	3	FALSE	rdwd::metaInfo(id=4590)<br>name: Schwalmtal-Brauerschwend<br>state: Hessen<br>lat: 50.7000<br>lon:  9.3333<br>ele:  325<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4591	Schwanau-Ottenheim	Baden-Wuerttemberg	48.3848	7.7584	153	3	3	FALSE	rdwd::metaInfo(id=4591)<br>name: Schwanau-Ottenheim<br>state: Baden-Wuerttemberg<br>lat: 48.3848<br>lon:  7.7584<br>ele:  153<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4592	Schwandorf	Bayern	49.3278	12.0871	356	55	11	TRUE	rdwd::metaInfo(id=4592)<br>name: Schwandorf<br>state: Bayern<br>lat: 49.3278<br>lon: 12.0871<br>ele:  356<br>n public files: 55<br>nonpublic: 11<br>recentfile: TRUE	blue
4593	Schwanebeck	Sachsen-Anhalt	51.9639	11.1208	117	17	17	FALSE	rdwd::metaInfo(id=4593)<br>name: Schwanebeck<br>state: Sachsen-Anhalt<br>lat: 51.9639<br>lon: 11.1208<br>ele:  117<br>n public files: 17<br>nonpublic: 17<br>recentfile: FALSE	red
4595	Schwanewede-Meyenburg	Niedersachsen	53.2667	8.6	7	3	3	FALSE	rdwd::metaInfo(id=4595)<br>name: Schwanewede-Meyenburg<br>state: Niedersachsen<br>lat: 53.2667<br>lon:  8.6000<br>ele:    7<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4594	Schwanewede-Neuenkirchen	Niedersachsen	53.2338	8.5115	1	13	2	TRUE	rdwd::metaInfo(id=4594)<br>name: Schwanewede-Neuenkirchen<br>state: Niedersachsen<br>lat: 53.2338<br>lon:  8.5115<br>ele:    1<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
4596	Schwangau	Bayern	47.5775	10.7206	804	0	2	FALSE	rdwd::metaInfo(id=4596)<br>name: Schwangau<br>state: Bayern<br>lat: 47.5775<br>lon: 10.7206<br>ele:  804<br>n public files:  0<br>nonpublic:  2<br>recentfile: FALSE	red
4597	Schwangau-Horn	Bayern	47.5769	10.7181	792	17	19	FALSE	rdwd::metaInfo(id=4597)<br>name: Schwangau-Horn<br>state: Bayern<br>lat: 47.5769<br>lon: 10.7181<br>ele:  792<br>n public files: 17<br>nonpublic: 19<br>recentfile: FALSE	red
6300	Schwangau-Horn (LfW)	Bayern	47.5768	10.7179	796	0	8	FALSE	rdwd::metaInfo(id=6300)<br>name: Schwangau-Horn (LfW)<br>state: Bayern<br>lat: 47.5768<br>lon: 10.7179<br>ele:  796<br>n public files:  0<br>nonpublic:  8<br>recentfile: FALSE	red
4598	Schwangau-Neuschwanstein	Bayern	47.5574	10.7498	1008	4	4	FALSE	rdwd::metaInfo(id=4598)<br>name: Schwangau-Neuschwanstein<br>state: Bayern<br>lat: 47.5574<br>lon: 10.7498<br>ele: 1008<br>n public files:  4<br>nonpublic:  4<br>recentfile: FALSE	red
4600	Schwarme	Niedersachsen	52.9081	9.0453	12	13	2	TRUE	rdwd::metaInfo(id=4600)<br>name: Schwarme<br>state: Niedersachsen<br>lat: 52.9081<br>lon:  9.0453<br>ele:   12<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
4602	Schwartau,Bad -Gross Parin	Schleswig-Holstein	53.9385	10.6983	26	13	2	TRUE	rdwd::metaInfo(id=4602)<br>name: Schwartau,Bad -Gross Parin<br>state: Schleswig-Holstein<br>lat: 53.9385<br>lon: 10.6983<br>ele:   26<br>n public files: 13<br>nonpublic:  2<br>recentfile: TRUE	blue
3547	Schwarzach/Baden	Baden-Wuerttemberg	49.3756	8.9765	246	7	1	TRUE	rdwd::metaInfo(id=3547)<br>name: Schwarzach/Baden<br>state: Baden-Wuerttemberg<br>lat: 49.3756<br>lon:  8.9765<br>ele:  246<br>n public files:  7<br>nonpublic:  1<br>recentfile: TRUE	blue
4603	Schwarzach/Main (Klaerwerk)	Bayern	49.7975	10.2191	188	5	7	TRUE	rdwd::metaInfo(id=4603)<br>name: Schwarzach/Main (Klaerwerk)<br>state: Bayern<br>lat: 49.7975<br>lon: 10.2191<br>ele:  188<br>n public files:  5<br>nonpublic:  7<br>recentfile: TRUE	blue
2984	Schwarzatal-Lichtenhain/Bergbahn	Thueringen	50.5914	11.1265	640	6	0	TRUE	rdwd::metaInfo(id=2984)<br>name: Schwarzatal-Lichtenhain/Bergbahn<br>state: Thueringen<br>lat: 50.5914<br>lon: 11.1265<br>ele:  640<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
3741	Schwarzatal-Oberweissbach	Thueringen	50.5867	11.1558	585	6	0	TRUE	rdwd::metaInfo(id=3741)<br>name: Schwarzatal-Oberweissbach<br>state: Thueringen<br>lat: 50.5867<br>lon: 11.1558<br>ele:  585<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4604	Schwarzbachwacht	Bayern	47.6333	12.85	893	3	3	FALSE	rdwd::metaInfo(id=4604)<br>name: Schwarzbachwacht<br>state: Bayern<br>lat: 47.6333<br>lon: 12.8500<br>ele:  893<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4605	Schwarzburg	Thueringen	50.6441	11.1936	277	47	12	TRUE	rdwd::metaInfo(id=4605)<br>name: Schwarzburg<br>state: Thueringen<br>lat: 50.6441<br>lon: 11.1936<br>ele:  277<br>n public files: 47<br>nonpublic: 12<br>recentfile: TRUE	blue
4606	Schwarze Pumpe	Brandenburg	51.5167	14.35	116	17	19	FALSE	rdwd::metaInfo(id=4606)<br>name: Schwarze Pumpe<br>state: Brandenburg<br>lat: 51.5167<br>lon: 14.3500<br>ele:  116<br>n public files: 17<br>nonpublic: 19<br>recentfile: FALSE	red
4609	Schwarzenbach-Goetzmannsgruen	Bayern	50.1926	11.8932	522	6	0	TRUE	rdwd::metaInfo(id=4609)<br>name: Schwarzenbach-Goetzmannsgruen<br>state: Bayern<br>lat: 50.1926<br>lon: 11.8932<br>ele:  522<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4608	Schwarzenbach am Wald-Rodeck	Bayern	50.2666	11.64	685	2	2	FALSE	rdwd::metaInfo(id=4608)<br>name: Schwarzenbach am Wald-Rodeck<br>state: Bayern<br>lat: 50.2666<br>lon: 11.6400<br>ele:  685<br>n public files:  2<br>nonpublic:  2<br>recentfile: FALSE	red
4610	Schwarzenbach am Wald (Doebraberg)	Bayern	50.279	11.6478	787	5	3	TRUE	rdwd::metaInfo(id=4610)<br>name: Schwarzenbach am Wald (Doebraberg)<br>state: Bayern<br>lat: 50.2790<br>lon: 11.6478<br>ele:  787<br>n public files:  5<br>nonpublic:  3<br>recentfile: TRUE	blue
4611	Schwarzenbek	Schleswig-Holstein	53.5032	10.4868	40	3	3	FALSE	rdwd::metaInfo(id=4611)<br>name: Schwarzenbek<br>state: Schleswig-Holstein<br>lat: 53.5032<br>lon: 10.4868<br>ele:   40<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4612	Schwarzenberg	Sachsen	50.5513	12.7678	418	14	14	FALSE	rdwd::metaInfo(id=4612)<br>name: Schwarzenberg<br>state: Sachsen<br>lat: 50.5513<br>lon: 12.7678<br>ele:  418<br>n public files: 14<br>nonpublic: 14<br>recentfile: FALSE	red
438	Schwarzenberg-Bermsgruen	Sachsen	50.5241	12.7759	563	4	4	FALSE	rdwd::metaInfo(id=438)<br>name: Schwarzenberg-Bermsgruen<br>state: Sachsen<br>lat: 50.5241<br>lon: 12.7759<br>ele:  563<br>n public files:  4<br>nonpublic:  4<br>recentfile: FALSE	red
4613	Schwarzenborn	Hessen	50.9	9.4667	548	1	1	FALSE	rdwd::metaInfo(id=4613)<br>name: Schwarzenborn<br>state: Hessen<br>lat: 50.9000<br>lon:  9.4667<br>ele:  548<br>n public files:  1<br>nonpublic:  1<br>recentfile: FALSE	red
4614	Schwarzenbruch	Baden-Wuerttemberg	48.3667	8.2333	620	3	3	FALSE	rdwd::metaInfo(id=4614)<br>name: Schwarzenbruch<br>state: Baden-Wuerttemberg<br>lat: 48.3667<br>lon:  8.2333<br>ele:  620<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4615	Schwarzenbruck	Bayern	49.3578	11.2442	363	6	0	TRUE	rdwd::metaInfo(id=4615)<br>name: Schwarzenbruck<br>state: Bayern<br>lat: 49.3578<br>lon: 11.2442<br>ele:  363<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4616	Schwarzenfeld	Bayern	49.3906	12.1352	365	3	3	FALSE	rdwd::metaInfo(id=4616)<br>name: Schwarzenfeld<br>state: Bayern<br>lat: 49.3906<br>lon: 12.1352<br>ele:  365<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4618	Schwarzholz	Sachsen-Anhalt	52.747	11.9792	30	14	3	TRUE	rdwd::metaInfo(id=4618)<br>name: Schwarzholz<br>state: Sachsen-Anhalt<br>lat: 52.7470<br>lon: 11.9792<br>ele:   30<br>n public files: 14<br>nonpublic:  3<br>recentfile: TRUE	blue
4619	Schwedt/Oder	Brandenburg	53.0696	14.3234	6	3	3	FALSE	rdwd::metaInfo(id=4619)<br>name: Schwedt/Oder<br>state: Brandenburg<br>lat: 53.0696<br>lon: 14.3234<br>ele:    6<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4621	Schweinfurt-Gartenstadt	Bayern	50.0575	10.216	240	15	15	FALSE	rdwd::metaInfo(id=4621)<br>name: Schweinfurt-Gartenstadt<br>state: Bayern<br>lat: 50.0575<br>lon: 10.2160<br>ele:  240<br>n public files: 15<br>nonpublic: 15<br>recentfile: FALSE	red
13680	Schweinfurt-Oberndorf	Bayern	50.0325	10.183	220	2	4	FALSE	rdwd::metaInfo(id=13680)<br>name: Schweinfurt-Oberndorf<br>state: Bayern<br>lat: 50.0325<br>lon: 10.1830<br>ele:  220<br>n public files:  2<br>nonpublic:  4<br>recentfile: FALSE	red
4946	Schweitenkirchen-Suenzhausen	Bayern	48.5151	11.6545	500	15	2	TRUE	rdwd::metaInfo(id=4946)<br>name: Schweitenkirchen-Suenzhausen<br>state: Bayern<br>lat: 48.5151<br>lon: 11.6545<br>ele:  500<br>n public files: 15<br>nonpublic:  2<br>recentfile: TRUE	blue
14182	Schwelm (Klaerwerk)	Nordrhein-Westfalen	51.2901	7.2759	193	0	6	FALSE	rdwd::metaInfo(id=14182)<br>name: Schwelm (Klaerwerk)<br>state: Nordrhein-Westfalen<br>lat: 51.2901<br>lon:  7.2759<br>ele:  193<br>n public files:  0<br>nonpublic:  6<br>recentfile: FALSE	red
4622	Schwendi-Kleinschafhausen	Baden-Wuerttemberg	48.1923	9.9577	536	6	0	TRUE	rdwd::metaInfo(id=4622)<br>name: Schwendi-Kleinschafhausen<br>state: Baden-Wuerttemberg<br>lat: 48.1923<br>lon:  9.9577<br>ele:  536<br>n public files:  6<br>nonpublic:  0<br>recentfile: TRUE	blue
4623	Schwenningen, Kreis Sigmaringen	Baden-Wuerttemberg	48.1043	8.9958	834	14	3	TRUE	rdwd::metaInfo(id=4623)<br>name: Schwenningen, Kreis Sigmaringen<br>state: Baden-Wuerttemberg<br>lat: 48.1043<br>lon:  8.9958<br>ele:  834<br>n public files: 14<br>nonpublic:  3<br>recentfile: TRUE	blue
4624	Schwepnitz	Sachsen	51.3309	13.959	142	3	3	FALSE	rdwd::metaInfo(id=4624)<br>name: Schwepnitz<br>state: Sachsen<br>lat: 51.3309<br>lon: 13.9590<br>ele:  142<br>n public files:  3<br>nonpublic:  3<br>recentfile: FALSE	red
4625	Schwerin	Mecklenburg-Vorpommern	53.6425	11.3872	59	76	6	TRUE	rdwd::metaInfo(id=4625)<br>name: Schwerin<br>state: Mecklenburg-Vorpommern<br>lat: 53.6425<br>lon: 11.3872<br>ele:   59<br>n public files: 76<br>nonpublic:  6<br>recentfile: TRUE	blue
