id	name	state	lat	long	ele	all_elev	nfiles_coord	nfiles_id	recentfile	display
7499	Wallmenroth	Rheinland-Pfalz	50.7893	7.828	172	172(5)	5	6	TRUE	rdwd::metaInfo(id=7499)<br>name: Wallmenroth<br>state: Rheinland-Pfalz<br>lat: 50.7893<br>long:  7.8280<br>ele:  172.00<br>all_elev: 172(5)<br>nfiles_coord: 5<br>nfiles_id: 6<br>recentfile:  TRUE
5333	Walsrode	Niedersachsen	52.8682	9.5991	41	41(4)	4	4	TRUE	rdwd::metaInfo(id=5333)<br>name: Walsrode<br>state: Niedersachsen<br>lat: 52.8682<br>long:  9.5991<br>ele:   41.00<br>all_elev: 41(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
5334	Waltenhofen-Martinszell	Bayern	47.6241	10.2819	700	700(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5334)<br>name: Waltenhofen-Martinszell<br>state: Bayern<br>lat: 47.6241<br>long: 10.2819<br>ele:  700.00<br>all_elev: 700(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
287	Walternienburg-Ronney	Sachsen-Anhalt	51.9611	11.9159	52	52(3)	3	6	TRUE	rdwd::metaInfo(id=287)<br>name: Walternienburg-Ronney<br>state: Sachsen-Anhalt<br>lat: 51.9611<br>long: 11.9159<br>ele:   52.00<br>all_elev: 52(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile:  TRUE
287	Walternienburg-Ronney	Sachsen-Anhalt	51.9608	11.916	52	52(3)	3	6	FALSE	rdwd::metaInfo(id=287)<br>name: Walternienburg-Ronney<br>state: Sachsen-Anhalt<br>lat: 51.9608<br>long: 11.9160<br>ele:   52.00<br>all_elev: 52(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile: FALSE
5335	Waltershausen	Thueringen	50.8963	10.5484	348	348(13)	12 (+1)	12 (+1)	TRUE	rdwd::metaInfo(id=5335)<br>name: Waltershausen<br>state: Thueringen<br>lat: 50.8963<br>long: 10.5484<br>ele:  348.00<br>all_elev: 348(13)<br>nfiles_coord: 12 (+1)<br>nfiles_id: 12 (+1)<br>recentfile:  TRUE
5337	Waltrop	Nordrhein-Westfalen	51.6262	7.3934	73	73(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5337)<br>name: Waltrop<br>state: Nordrhein-Westfalen<br>lat: 51.6262<br>long:  7.3934<br>ele:   73.00<br>all_elev: 73(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
13696	Waltrop-Abdinghof	Nordrhein-Westfalen	51.5968	7.4048	68	68(5)	5	12 (+1)	FALSE	rdwd::metaInfo(id=13696)<br>name: Waltrop-Abdinghof<br>state: Nordrhein-Westfalen<br>lat: 51.5968<br>long:  7.4048<br>ele:   68.00<br>all_elev: 68(5)<br>nfiles_coord: 5<br>nfiles_id: 12 (+1)<br>recentfile: FALSE
13696	Waltrop-Abdinghof	Nordrhein-Westfalen	51.5966	7.4049	68	68(8)	7 (+1)	12 (+1)	TRUE	rdwd::metaInfo(id=13696)<br>name: Waltrop-Abdinghof<br>state: Nordrhein-Westfalen<br>lat: 51.5966<br>long:  7.4049<br>ele:   68.00<br>all_elev: 68(8)<br>nfiles_coord: 7 (+1)<br>nfiles_id: 12 (+1)<br>recentfile:  TRUE
5338	Waltrop (im Depot)	Nordrhein-Westfalen	51.6165	7.3231	65	65(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5338)<br>name: Waltrop (im Depot)<br>state: Nordrhein-Westfalen<br>lat: 51.6165<br>long:  7.3231<br>ele:   65.00<br>all_elev: 65(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5339	Wanfried	Hessen	51.1843	10.1635	167	167(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5339)<br>name: Wanfried<br>state: Hessen<br>lat: 51.1843<br>long: 10.1635<br>ele:  167.00<br>all_elev: 167(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5340	Wang-Spoererau	Bayern	48.4926	11.9974	410	410(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5340)<br>name: Wang-Spoererau<br>state: Bayern<br>lat: 48.4926<br>long: 11.9974<br>ele:  410.00<br>all_elev: 410(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3106	Wangelau	Schleswig-Holstein	53.4546	10.544	35	35(4)	4	4	TRUE	rdwd::metaInfo(id=3106)<br>name: Wangelau<br>state: Schleswig-Holstein<br>lat: 53.4546<br>long: 10.5440<br>ele:   35.00<br>all_elev: 35(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
5341	Wangen/Allgaeu	Baden-Wuerttemberg	47.6816	9.86	588	588(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5341)<br>name: Wangen/Allgaeu<br>state: Baden-Wuerttemberg<br>lat: 47.6816<br>long:  9.8600<br>ele:  588.00<br>all_elev: 588(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
7382	Wangen/Allgaeu-Unterschwaderberg	Baden-Wuerttemberg	47.7094	9.8658	666	666(1)	1	6	FALSE	rdwd::metaInfo(id=7382)<br>name: Wangen/Allgaeu-Unterschwaderberg<br>state: Baden-Wuerttemberg<br>lat: 47.7094<br>long:  9.8658<br>ele:  666.00<br>all_elev: 666(1)<br>nfiles_coord: 1<br>nfiles_id: 6<br>recentfile: FALSE
7382	Wangen/Allgaeu-Unterschwaderberg	Baden-Wuerttemberg	47.7095	9.8659	666	666(5)	5	6	TRUE	rdwd::metaInfo(id=7382)<br>name: Wangen/Allgaeu-Unterschwaderberg<br>state: Baden-Wuerttemberg<br>lat: 47.7095<br>long:  9.8659<br>ele:  666.00<br>all_elev: 666(5)<br>nfiles_coord: 5<br>nfiles_id: 6<br>recentfile:  TRUE
6157	Wangerland-Hooksiel	Niedersachsen	53.6409	8.081	8	8(5)	5	12 (+1)	FALSE	rdwd::metaInfo(id=6157)<br>name: Wangerland-Hooksiel<br>state: Niedersachsen<br>lat: 53.6409<br>long:  8.0810<br>ele:    8.00<br>all_elev: 8(5)<br>nfiles_coord: 5<br>nfiles_id: 12 (+1)<br>recentfile: FALSE
6157	Wangerland-Hooksiel	Niedersachsen	53.641	8.0808	8	8(8)	7 (+1)	12 (+1)	TRUE	rdwd::metaInfo(id=6157)<br>name: Wangerland-Hooksiel<br>state: Niedersachsen<br>lat: 53.6410<br>long:  8.0808<br>ele:    8.00<br>all_elev: 8(8)<br>nfiles_coord: 7 (+1)<br>nfiles_id: 12 (+1)<br>recentfile:  TRUE
5342	Wangerland-Minsen	Niedersachsen	53.7081	7.9747	1	1(4)	4	4	TRUE	rdwd::metaInfo(id=5342)<br>name: Wangerland-Minsen<br>state: Niedersachsen<br>lat: 53.7081<br>long:  7.9747<br>ele:    1.00<br>all_elev: 1(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
5343	Wangerland-Oldorfer Sietwendung	Niedersachsen	53.6262	7.9485	2	2(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5343)<br>name: Wangerland-Oldorfer Sietwendung<br>state: Niedersachsen<br>lat: 53.6262<br>long:  7.9485<br>ele:    2.00<br>all_elev: 2(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5344	Wangerooge	Niedersachsen	53.7852	7.8533	4	4(7)	4 (+3)	8 (+3)	TRUE	rdwd::metaInfo(id=5344)<br>name: Wangerooge<br>state: Niedersachsen<br>lat: 53.7852<br>long:  7.8533<br>ele:    4.00<br>all_elev: 4(7)<br>nfiles_coord: 4 (+3)<br>nfiles_id: 8 (+3)<br>recentfile:  TRUE
5344	Wangerooge	Niedersachsen	53.787	7.9066	3	3(4)	4	8 (+3)	FALSE	rdwd::metaInfo(id=5344)<br>name: Wangerooge<br>state: Niedersachsen<br>lat: 53.7870<br>long:  7.9066<br>ele:    3.00<br>all_elev: 3(4)<br>nfiles_coord: 4<br>nfiles_id: 8 (+3)<br>recentfile: FALSE
6124	Wangerooge (A)	Niedersachsen	53.8	7.9	14	14(6)	2 (+4)	2 (+4)	FALSE	rdwd::metaInfo(id=6124)<br>name: Wangerooge (A)<br>state: Niedersachsen<br>lat: 53.8000<br>long:  7.9000<br>ele:   14.00<br>all_elev: 14(6)<br>nfiles_coord: 2 (+4)<br>nfiles_id: 2 (+4)<br>recentfile: FALSE
5345	Wanzleben	Sachsen-Anhalt	52.0572	11.4489	90	90(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5345)<br>name: Wanzleben<br>state: Sachsen-Anhalt<br>lat: 52.0572<br>long: 11.4489<br>ele:   90.00<br>all_elev: 90(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5347	Warburg	Nordrhein-Westfalen	51.504	9.1118	235.97	235.8(3)_236(20)	23	24	TRUE	rdwd::metaInfo(id=5347)<br>name: Warburg<br>state: Nordrhein-Westfalen<br>lat: 51.5040<br>long:  9.1118<br>ele:  235.97<br>all_elev: 235.8(3)_236(20)<br>nfiles_coord: 23<br>nfiles_id: 24<br>recentfile:  TRUE
5347	Warburg	Nordrhein-Westfalen	51.5053	9.1128	236	236(1)	1	24	FALSE	rdwd::metaInfo(id=5347)<br>name: Warburg<br>state: Nordrhein-Westfalen<br>lat: 51.5053<br>long:  9.1128<br>ele:  236.00<br>all_elev: 236(1)<br>nfiles_coord: 1<br>nfiles_id: 24<br>recentfile: FALSE
5348	Warburg-Hohenwepel	Nordrhein-Westfalen	51.5343	9.132	240	240(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5348)<br>name: Warburg-Hohenwepel<br>state: Nordrhein-Westfalen<br>lat: 51.5343<br>long:  9.1320<br>ele:  240.00<br>all_elev: 240(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5346	Warburg (A)	Nordrhein-Westfalen	51.4962	9.1736	225	225(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5346)<br>name: Warburg (A)<br>state: Nordrhein-Westfalen<br>lat: 51.4962<br>long:  9.1736<br>ele:  225.00<br>all_elev: 225(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5349	Waren	Mecklenburg-Vorpommern	53.5214	12.6694	70	70(1)	1	24	FALSE	rdwd::metaInfo(id=5349)<br>name: Waren<br>state: Mecklenburg-Vorpommern<br>lat: 53.5214<br>long: 12.6694<br>ele:   70.00<br>all_elev: 70(1)<br>nfiles_coord: 1<br>nfiles_id: 24<br>recentfile: FALSE
5349	Waren (Mueritz)	Mecklenburg-Vorpommern	53.5196	12.6654	72.95	72.6(3)_73(20)	23	24	TRUE	rdwd::metaInfo(id=5349)<br>name: Waren (Mueritz)<br>state: Mecklenburg-Vorpommern<br>lat: 53.5196<br>long: 12.6654<br>ele:   72.95<br>all_elev: 72.6(3)_73(20)<br>nfiles_coord: 23<br>nfiles_id: 24<br>recentfile:  TRUE
5350	Waren (Mueritzhof)	Mecklenburg-Vorpommern	53.4513	12.7352	70	70(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5350)<br>name: Waren (Mueritzhof)<br>state: Mecklenburg-Vorpommern<br>lat: 53.4513<br>long: 12.7352<br>ele:   70.00<br>all_elev: 70(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5351	Warendorf	Nordrhein-Westfalen	51.9499	8.0103	53	53(2)	2	4	TRUE	rdwd::metaInfo(id=5351)<br>name: Warendorf<br>state: Nordrhein-Westfalen<br>lat: 51.9499<br>long:  8.0103<br>ele:   53.00<br>all_elev: 53(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
5351	Warendorf	Nordrhein-Westfalen	51.9514	8.0199	53	53(2)	2	4	FALSE	rdwd::metaInfo(id=5351)<br>name: Warendorf<br>state: Nordrhein-Westfalen<br>lat: 51.9514<br>long:  8.0199<br>ele:   53.00<br>all_elev: 53(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
5352	Warendorf-Hoetmar	Nordrhein-Westfalen	51.8903	7.9038	64	64(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5352)<br>name: Warendorf-Hoetmar<br>state: Nordrhein-Westfalen<br>lat: 51.8903<br>long:  7.9038<br>ele:   64.00<br>all_elev: 64(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5353	Warin	Mecklenburg-Vorpommern	53.8037	11.6966	35	35(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5353)<br>name: Warin<br>state: Mecklenburg-Vorpommern<br>lat: 53.8037<br>long: 11.6966<br>ele:   35.00<br>all_elev: 35(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5354	Warmensteinach	Bayern	49.9911	11.7714	610	610(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5354)<br>name: Warmensteinach<br>state: Bayern<br>lat: 49.9911<br>long: 11.7714<br>ele:  610.00<br>all_elev: 610(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
6204	Warmensteinach (Freizeithaus)	Bayern	49.9997	11.7842	575	575(2)	1 (+1)	1 (+1)	FALSE	rdwd::metaInfo(id=6204)<br>name: Warmensteinach (Freizeithaus)<br>state: Bayern<br>lat: 49.9997<br>long: 11.7842<br>ele:  575.00<br>all_elev: 575(2)<br>nfiles_coord: 1 (+1)<br>nfiles_id: 1 (+1)<br>recentfile: FALSE
2617	Warmsen-Morlinge	Niedersachsen	52.42	8.8911	50	50(4)	4	4	TRUE	rdwd::metaInfo(id=2617)<br>name: Warmsen-Morlinge<br>state: Niedersachsen<br>lat: 52.4200<br>long:  8.8911<br>ele:   50.00<br>all_elev: 50(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
5356	Warngau-Taubenberg	Bayern	47.8238	11.7658	795	795(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5356)<br>name: Warngau-Taubenberg<br>state: Bayern<br>lat: 47.8238<br>long: 11.7658<br>ele:  795.00<br>all_elev: 795(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5357	Warpe-Helzendorf	Niedersachsen	52.7593	9.0714	25	25(4)	4	4	TRUE	rdwd::metaInfo(id=5357)<br>name: Warpe-Helzendorf<br>state: Niedersachsen<br>lat: 52.7593<br>long:  9.0714<br>ele:   25.00<br>all_elev: 25(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
5358	Warstein	Nordrhein-Westfalen	51.45	8.35	330	330(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5358)<br>name: Warstein<br>state: Nordrhein-Westfalen<br>lat: 51.4500<br>long:  8.3500<br>ele:  330.00<br>all_elev: 330(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5359	Warstein-Belecke	Nordrhein-Westfalen	51.4833	8.3333	254	254(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5359)<br>name: Warstein-Belecke<br>state: Nordrhein-Westfalen<br>lat: 51.4833<br>long:  8.3333<br>ele:  254.00<br>all_elev: 254(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5360	Warstein-Hirschberg	Nordrhein-Westfalen	51.4319	8.2665	331	331(5)	5	6	TRUE	rdwd::metaInfo(id=5360)<br>name: Warstein-Hirschberg<br>state: Nordrhein-Westfalen<br>lat: 51.4319<br>long:  8.2665<br>ele:  331.00<br>all_elev: 331(5)<br>nfiles_coord: 5<br>nfiles_id: 6<br>recentfile:  TRUE
5360	Warstein-Hirschberg	Nordrhein-Westfalen	51.432	8.2666	331	331(1)	1	6	FALSE	rdwd::metaInfo(id=5360)<br>name: Warstein-Hirschberg<br>state: Nordrhein-Westfalen<br>lat: 51.4320<br>long:  8.2666<br>ele:  331.00<br>all_elev: 331(1)<br>nfiles_coord: 1<br>nfiles_id: 6<br>recentfile: FALSE
5361	Wartenberg-Angersbach	Hessen	50.6271	9.442	270	270(9)	4 (+5)	4 (+5)	FALSE	rdwd::metaInfo(id=5361)<br>name: Wartenberg-Angersbach<br>state: Hessen<br>lat: 50.6271<br>long:  9.4420<br>ele:  270.00<br>all_elev: 270(9)<br>nfiles_coord: 4 (+5)<br>nfiles_id: 4 (+5)<br>recentfile: FALSE
5362	Wartenburg	Sachsen-Anhalt	51.8087	12.7756	70	70(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5362)<br>name: Wartenburg<br>state: Sachsen-Anhalt<br>lat: 51.8087<br>long: 12.7756<br>ele:   70.00<br>all_elev: 70(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
474	Warthausen-Birkenhard	Baden-Wuerttemberg	48.1252	9.7639	599	599(11)	5 (+6)	5 (+6)	FALSE	rdwd::metaInfo(id=474)<br>name: Warthausen-Birkenhard<br>state: Baden-Wuerttemberg<br>lat: 48.1252<br>long:  9.7639<br>ele:  599.00<br>all_elev: 599(11)<br>nfiles_coord: 5 (+6)<br>nfiles_id: 5 (+6)<br>recentfile: FALSE
5363	Wartmannsroth-Heckmuehle	Bayern	50.1996	9.7794	270	270(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5363)<br>name: Wartmannsroth-Heckmuehle<br>state: Bayern<br>lat: 50.1996<br>long:  9.7794<br>ele:  270.00<br>all_elev: 270(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5364	Wartmannsroth-Voelkersleier	Bayern	50.1838	9.7788	375	375(4)	4	4	TRUE	rdwd::metaInfo(id=5364)<br>name: Wartmannsroth-Voelkersleier<br>state: Bayern<br>lat: 50.1838<br>long:  9.7788<br>ele:  375.00<br>all_elev: 375(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
5365	Warza	Thueringen	51	10.6833	278	278(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5365)<br>name: Warza<br>state: Thueringen<br>lat: 51.0000<br>long: 10.6833<br>ele:  278.00<br>all_elev: 278(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5367	Wasbek	Schleswig-Holstein	54.0667	9.9	20	20(2)	1 (+1)	1 (+1)	FALSE	rdwd::metaInfo(id=5367)<br>name: Wasbek<br>state: Schleswig-Holstein<br>lat: 54.0667<br>long:  9.9000<br>ele:   20.00<br>all_elev: 20(2)<br>nfiles_coord: 1 (+1)<br>nfiles_id: 1 (+1)<br>recentfile: FALSE
5368	Wassenach	Rheinland-Pfalz	50.4302	7.2767	305	305(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5368)<br>name: Wassenach<br>state: Rheinland-Pfalz<br>lat: 50.4302<br>long:  7.2767<br>ele:  305.00<br>all_elev: 305(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5369	Wasserburg	Bayern	48.0572	12.2202	443	443(9)	4 (+5)	4 (+5)	FALSE	rdwd::metaInfo(id=5369)<br>name: Wasserburg<br>state: Bayern<br>lat: 48.0572<br>long: 12.2202<br>ele:  443.00<br>all_elev: 443(9)<br>nfiles_coord: 4 (+5)<br>nfiles_id: 4 (+5)<br>recentfile: FALSE
5370	Wasserburg/Inn-Reisach	Bayern	48.0455	12.1929	481	481(4)	4	4	TRUE	rdwd::metaInfo(id=5370)<br>name: Wasserburg/Inn-Reisach<br>state: Bayern<br>lat: 48.0455<br>long: 12.1929<br>ele:  481.00<br>all_elev: 481(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
5371	Wasserkuppe	Hessen	50.4973	9.9428	921	921(23)	23	24	TRUE	rdwd::metaInfo(id=5371)<br>name: Wasserkuppe<br>state: Hessen<br>lat: 50.4973<br>long:  9.9428<br>ele:  921.00<br>all_elev: 921(23)<br>nfiles_coord: 23<br>nfiles_id: 24<br>recentfile:  TRUE
5371	Wasserkuppe	Hessen	50.4978	9.9439	921	921(1)	1	24	FALSE	rdwd::metaInfo(id=5371)<br>name: Wasserkuppe<br>state: Hessen<br>lat: 50.4978<br>long:  9.9439<br>ele:  921.00<br>all_elev: 921(1)<br>nfiles_coord: 1<br>nfiles_id: 24<br>recentfile: FALSE
5372	Wasserleben	Sachsen-Anhalt	51.9333	10.75	152	152(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5372)<br>name: Wasserleben<br>state: Sachsen-Anhalt<br>lat: 51.9333<br>long: 10.7500<br>ele:  152.00<br>all_elev: 152(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5373	Wasserlosen	Bayern	50.0957	10.0269	330	330(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5373)<br>name: Wasserlosen<br>state: Bayern<br>lat: 50.0957<br>long: 10.0269<br>ele:  330.00<br>all_elev: 330(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5374	Wassertruedingen (Klaeranlage)	Bayern	49.034	10.6031	420	420(5)	0 (+5)	0 (+5)	FALSE	rdwd::metaInfo(id=5374)<br>name: Wassertruedingen (Klaeranlage)<br>state: Bayern<br>lat: 49.0340<br>long: 10.6031<br>ele:  420.00<br>all_elev: 420(5)<br>nfiles_coord: 0 (+5)<br>nfiles_id: 0 (+5)<br>recentfile: FALSE
5376	Wattendorf	Bayern	50.0333	11.1244	522	522(4)	4	4	TRUE	rdwd::metaInfo(id=5376)<br>name: Wattendorf<br>state: Bayern<br>lat: 50.0333<br>long: 11.1244<br>ele:  522.00<br>all_elev: 522(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
5377	Watzmannhaus	Bayern	47.5714	12.9337	1923	1923(5)	2 (+3)	2 (+3)	FALSE	rdwd::metaInfo(id=5377)<br>name: Watzmannhaus<br>state: Bayern<br>lat: 47.5714<br>long: 12.9337<br>ele: 1923.00<br>all_elev: 1923(5)<br>nfiles_coord: 2 (+3)<br>nfiles_id: 2 (+3)<br>recentfile: FALSE
5378	Weberstedt	Thueringen	51.109	10.5106	230	230(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5378)<br>name: Weberstedt<br>state: Thueringen<br>lat: 51.1090<br>long: 10.5106<br>ele:  230.00<br>all_elev: 230(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5379	Wechingen	Bayern	48.8932	10.612	413	413(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5379)<br>name: Wechingen<br>state: Bayern<br>lat: 48.8932<br>long: 10.6120<br>ele:  413.00<br>all_elev: 413(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
3620	Wechselburg-Meusen	Sachsen	51.0003	12.7997	237	237(4)	4	4	TRUE	rdwd::metaInfo(id=3620)<br>name: Wechselburg-Meusen<br>state: Sachsen<br>lat: 51.0003<br>long: 12.7997<br>ele:  237.00<br>all_elev: 237(4)<br>nfiles_coord: 4<br>nfiles_id: 4<br>recentfile:  TRUE
13687	Weddelbrook	Schleswig-Holstein	53.9006	9.8307	18	18(3)	3	6	FALSE	rdwd::metaInfo(id=13687)<br>name: Weddelbrook<br>state: Schleswig-Holstein<br>lat: 53.9006<br>long:  9.8307<br>ele:   18.00<br>all_elev: 18(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile: FALSE
13687	Weddelbrook	Schleswig-Holstein	53.9005	9.8308	18	18(3)	3	6	TRUE	rdwd::metaInfo(id=13687)<br>name: Weddelbrook<br>state: Schleswig-Holstein<br>lat: 53.9005<br>long:  9.8308<br>ele:   18.00<br>all_elev: 18(3)<br>nfiles_coord: 3<br>nfiles_id: 6<br>recentfile:  TRUE
2078	Weddingstedt	Schleswig-Holstein	54.2181	9.0853	10	10(9)	4 (+5)	4 (+5)	FALSE	rdwd::metaInfo(id=2078)<br>name: Weddingstedt<br>state: Schleswig-Holstein<br>lat: 54.2181<br>long:  9.0853<br>ele:   10.00<br>all_elev: 10(9)<br>nfiles_coord: 4 (+5)<br>nfiles_id: 4 (+5)<br>recentfile: FALSE
5380	Wedel	Schleswig-Holstein	53.5833	9.7167	14	14(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5380)<br>name: Wedel<br>state: Schleswig-Holstein<br>lat: 53.5833<br>long:  9.7167<br>ele:   14.00<br>all_elev: 14(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5381	Wedel (Wasserwerk)	Schleswig-Holstein	53.6051	9.6719	13	13(2)	2	4	FALSE	rdwd::metaInfo(id=5381)<br>name: Wedel (Wasserwerk)<br>state: Schleswig-Holstein<br>lat: 53.6051<br>long:  9.6719<br>ele:   13.00<br>all_elev: 13(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
5381	Wedel (Wasserwerk)	Schleswig-Holstein	53.6045	9.6725	13	13(2)	2	4	TRUE	rdwd::metaInfo(id=5381)<br>name: Wedel (Wasserwerk)<br>state: Schleswig-Holstein<br>lat: 53.6045<br>long:  9.6725<br>ele:   13.00<br>all_elev: 13(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
5382	Wedemark-Elze	Niedersachsen	52.5883	9.7386	39	39(5)	5	6	TRUE	rdwd::metaInfo(id=5382)<br>name: Wedemark-Elze<br>state: Niedersachsen<br>lat: 52.5883<br>long:  9.7386<br>ele:   39.00<br>all_elev: 39(5)<br>nfiles_coord: 5<br>nfiles_id: 6<br>recentfile:  TRUE
5382	Wedemark-Elze	Niedersachsen	52.5883	9.7385	39	39(1)	1	6	FALSE	rdwd::metaInfo(id=5382)<br>name: Wedemark-Elze<br>state: Niedersachsen<br>lat: 52.5883<br>long:  9.7385<br>ele:   39.00<br>all_elev: 39(1)<br>nfiles_coord: 1<br>nfiles_id: 6<br>recentfile: FALSE
5383	Wedemark-Resse	Niedersachsen	52.5075	9.6469	50	50(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5383)<br>name: Wedemark-Resse<br>state: Niedersachsen<br>lat: 52.5075<br>long:  9.6469<br>ele:   50.00<br>all_elev: 50(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5384	Weener	Niedersachsen	53.161	7.3436	5	5(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5384)<br>name: Weener<br>state: Niedersachsen<br>lat: 53.1610<br>long:  7.3436<br>ele:    5.00<br>all_elev: 5(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
5385	Weener-Diele	Niedersachsen	53.1202	7.3131	1	1(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=5385)<br>name: Weener-Diele<br>state: Niedersachsen<br>lat: 53.1202<br>long:  7.3131<br>ele:    1.00<br>all_elev: 1(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
